"file","title","google","identifiable_yes","identifiable_no","identifiable_withdetectivework","diversity_none","diversity_bipoc","diversity_woman","diversity_lgbt","diversity_nonchristian","diversity_disability","diversity_other","diversity_ambiguous"
"user1689_4869_book_15_18.jpg","Don't Let the Pigeon Stay Up Late","https://www.google.com/books/edition/Don_t_Let_the_Pigeon_Stay_Up_Late/28xSAwAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1703_4873_book_3_12.jpg","","",0,1,0,1,0,0,0,0,0,0,0
"user1713_4410_book_2_4.jpg","Extra Yarn","https://www.google.com/books/edition/Extra_Yarn/A6YIngEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1715_4415_book_3_3.jpg","Ghost Boys","https://www.google.com/books/edition/Ghost_Boys/2OkvDwAAQBAJ?hl=en&gbpv=1&dq=ghost+boys&printsec=frontcover",1,0,0,0,1,0,0,0,0,0,0
"user1776_641_book_1_5.jpg","The Peace Book","https://www.google.com/books/edition/The_Peace_Book/drpn-CRNyZ0C?hl=en&gbpv=1&dq=the+peace+book&printsec=frontcover",1,0,0,0,1,1,0,0,0,0,0
"user1776_646_book_2_10.jpg","The Birds I'll See","https://www.google.com/books/edition/The_Birds_I_ll_See/bgxiAQAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1868_3169_book_2_6.jpg","The Most Magnificent Thing","https://www.google.com/books/edition/Most_Magnificent_Thing_The/YymAAgAAQBAJ?hl=en&gbpv=1&dq=the+most+magnificent+thing&printsec=frontcover",0,0,0,0,0,1,0,0,0,0,0
"user1870_1930_book_2_3.jpg","David Goes to School","https://www.google.com/books/edition/David_Goes_to_School/Nl-zzQEACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1928_4908_book_1_2.jpg","Monster Cheese","https://www.google.com/books/edition/Monster_Cheese/6aGUPAAACAAJ?hl=en",1,0,0,1,0,0,0,0,0,0,0
"user1980_3831_book_1_1.jpg","Stamped: Racism, Antiracism, and You","https://www.google.com/books/edition/Stamped_Racism_Antiracism_and_You/gRKqDwAAQBAJ?hl=en&gbpv=1&dq=stamped&printsec=frontcover",0,0,0,0,1,0,0,0,0,0,0
"user2000_700_book_2_2.jpg","Our Class is a Family ","https://www.google.com/books/edition/Our_Class_is_a_Family/ipiNzQEACAAJ?hl=en",1,0,0,0,1,1,0,0,0,0,0
"user2021_2583_book_3_3.jpg","The Hate U Give","https://www.google.com/books/edition/The_Hate_U_Give/OTwYDQAAQBAJ?hl=en&gbpv=1&dq=the+hate+u+give&printsec=frontcover",0,0,0,0,1,1,0,0,0,0,0
"user2103_1362_book_2_3.jpg","","",0,1,0,1,0,0,0,0,0,0,0
"user2128_1979_book_7_19.jpg","Stamped: Racism, Antiracism, and You ","https://www.google.com/books/edition/Stamped_Racism_Antiracism_and_You/gRKqDwAAQBAJ?hl=en&gbpv=1&dq=stamped&printsec=frontcover",0,0,0,0,1,0,0,0,0,0,0
"user2152_1987_book_2_8.jpg","Last Stop on Market Street","https://www.google.com/books/edition/Last_Stop_on_Market_Street/NS3eDAAAQBAJ?hl=en&gbpv=1&dq=last+stop+on+market+street&printsec=frontcover",1,0,0,0,1,1,0,0,0,0,0
"user2152_2619_book_2_5.jpg","The King of Kindergarten","https://www.google.com/books/edition/The_King_of_Kindergarten/HYebDwAAQBAJ?hl=en&gbpv=1&dq=the+king+of+kindergarten&printsec=frontcover",1,0,0,0,1,0,0,0,0,0,0
"user2156_1997_book_4_4.jpg","The Noisy Paint Box ","https://www.google.com/books/edition/The_Noisy_Paint_Box/JV-UDwAAQBAJ?hl=en&gbpv=1&dq=the+noisy+box&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2180_23_book_16_16.jpg","The Night Before Hanukkah ","https://www.google.com/books/edition/The_Night_Before_Hanukkah/caK-oAEACAAJ?hl=en",0,0,0,0,0,1,0,1,0,0,0
"user2180_23_book_21_21.jpg","Together for Kwanza","https://www.google.com/books/edition/Together_for_Kwanzaa/Eqtm7PpHvY8C?hl=en",0,0,0,0,1,0,0,1,0,0,0
"user2268_757_book_2_5.jpg","Ghost","https://www.google.com/books/edition/Ghost/p0MyDwAAQBAJ?hl=en&gbpv=1&dq=ghost&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2276_2006_book_16_15.jpg","Too Much Glue","https://www.google.com/books/edition/Too_Much_Glue/tSEvDwAAQBAJ?hl=en&gbpv=1&dq=too+much+glue&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2281_2658_book_12_11.jpg","Too Much Glue","https://www.google.com/books/edition/Too_Much_Glue/tSEvDwAAQBAJ?hl=en&gbpv=1&dq=too+much+glue&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2331_771_book_4_9.jpg","Ron's Big Mission","https://www.google.com/books/edition/Ron_s_Big_Mission/vaH0LwAACAAJ?hl=en",0,0,0,0,1,0,0,0,0,0,0
"user2355_780_book_7_8.jpg","","",0,1,0,1,0,0,0,0,0,0,0
"user2355_780_book_10_11.jpg","The Fifth Wave","https://www.google.com/books/edition/The_5th_Wave/D5EpkgEACAAJ?hl=en",0,0,0,1,0,0,0,0,0,0,0
"user2365_51_book_3_3.jpg","Harry Potter et la Chambre de Secrets","https://www.google.com/books/edition/Harry_Potter_et_la_Chambre_des_Secrets/GBl6MWssicEC?hl=en&gbpv=1&dq=harry+potter+at+la+chambre+des+secrets&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user2365_51_book_5_5.jpg","Thirteen Reasons Why","https://www.google.com/books/edition/13_Reasons_Why/z6IgDgAAQBAJ?hl=en&gbpv=1&dq=thirteen+reasons+why&printsec=frontcover",0,0,0,0,0,1,0,0,0,0,0
"user2371_60_book_1_8.jpg","The Three Little Pigs","",0,0,0,1,0,0,0,0,0,0,0
"user2389_62_book_8_12.jpg","The Hallo-Wiener","https://www.google.com/books/edition/The_Hallo_Wiener/5XEkDAAAQBAJ?hl=en&gbpv=1&dq=halloweiner&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2397_2043_book_4_8.jpg","There Was an Old Lady Who Swallowed a Fly!","https://www.google.com/books/edition/There_was_an_Old_Lady_who_Swallowed_a_Fl/B28cngEACAAJ?hl=en",0,0,0,0,0,1,0,0,0,0,0
"user2400_1440_book_4_11.jpg","First Day Jitters","https://www.google.com/books/edition/First_Day_Jitters/CisZCAAAQBAJ?hl=en&gbpv=1&dq=first+day+jitters&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user2421_3307_book_10_10.jpg","Strega Nona ","https://www.google.com/books/edition/Strega_Nona/yH3fDQAAQBAJ?hl=en&gbpv=0",0,0,0,0,0,1,0,0,0,0,0
"user2440_69_book_1_2.jpg","Pumpkin Jack","https://www.google.com/books/edition/Pumpkin_Jack/Y003EAAAQBAJ?hl=en&gbpv=1&dq=pumpkin+jack&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2440_69_book_5_14.jpg","","",0,1,0,1,0,0,0,0,0,0,0
"user2445_2058_book_1_4.jpg","A Kissing Hand for Chester Raccoon","https://www.google.com/books/edition/A_Kissing_Hand_for_Chester_Raccoon/gVZZnwEACAAJ?hl=en",0,0,0,1,0,0,0,0,0,0,0
"user2461_1457_book_2_10.jpg","Escape from Pompeii","https://www.google.com/books/edition/Escape_From_Pompeii/iYKHq8vD-hMC?hl=en&gbpv=1&dq=escape+from+pompeii&printsec=frontcover",0,0,0,0,0,1,0,0,0,0,0
"user2503_2711_book_2_5.jpg","Wonder","https://www.google.com/books/edition/Wonder/p5ozDwAAQBAJ?hl=en&gbpv=1&dq=wonder&printsec=frontcover",0,0,0,0,0,0,0,0,1,0,0
"user2530_830_book_3_6.jpg","Waiting for the Biblioburro","https://www.google.com/books/edition/Waiting_for_the_Biblioburro/S5j5RSorBz8C?hl=en&gbpv=1&dq=waiting+for+biblioburro&printsec=frontcover",0,0,0,0,1,1,0,0,0,0,0
"user2642_4639_book_2_1.jpg","Pumpkinheads","https://www.google.com/books/edition/Pumpkinheads/CnKVDwAAQBAJ?hl=en&gbpv=1&dq=pumpkin+heads&printsec=frontcover",1,0,0,0,1,1,0,0,0,0,0
"user2683_3355_book_9_9.jpg","The Day the Crayons Quit","https://www.google.com/books/edition/The_Day_the_Crayons_Quit/EC3eDAAAQBAJ?hl=en&gbpv=1&dq=the+day+the+crayons+quit&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user2723_3991_book_3_4.jpg","Give me Half!","https://www.google.com/books/edition/Give_Me_Half/G2nFVs6tCWgC?hl=en&gbpv=1&dq=give+me+half!&printsec=frontcover",1,0,0,0,0,1,0,0,0,0,0
"user2738_118_book_1_7.jpg","","",0,1,0,1,0,0,0,0,0,0,0
"user2741_1516_book_2_3.jpg","First Grade Jitters","https://www.google.com/books/edition/First_Grade_Jitters/ZvTaRdwzs2MC?hl=en&gbpv=1&dq=first+grade+jitters&printsec=frontcover",1,0,0,1,0,0,0,0,0,0,0
"user2795_3406_book_4_5.jpg","The Colors of Us","https://www.google.com/books/edition/The_Colors_of_Us/IrH8DwAAQBAJ?hl=en&gbpv=1&dq=the+colors+of+us&printsec=frontcover",0,0,0,0,1,1,0,0,0,0,0
"user2795_3407_book_5_12.jpg","The Rainbow Fish","https://www.google.com/books/edition/The_Rainbow_Fish/td0nDwAAQBAJ?hl=en&gbpv=1&dq=the+rainbow+fish&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user2801_4006_book_5_5.jpg","Tales of a Fourth Grade Nothing","https://www.google.com/books/edition/Tales_of_a_Fourth_Grade_Nothing/7haMHqQbU0wC?hl=en&gbpv=1&dq=tales+of+a+fourth+grade+nothing&printsec=frontcover",0,0,0,1,0,0,0,0,0,0,0
"user2869_2155_book_1_5.jpg","Animal Farm","",1,0,0,1,0,0,0,0,0,0,0
"user2958_156_book_20_19.jpg","Small Animals","",1,0,0,1,0,0,0,0,0,0,0
